ord_dt,sale_amt,offer_amt,offer_cnt,shop_id_x,rtn_cnt,rtn_amt,ord_cnt,pid,user_cnt,on_dt,off_dt,brand,cate,shop_id_y
2017-03-04,66.08,0.0,0,1338,0,0.0,1,13591074,1,,,,,
2016-10-09,37.99,0.0,0,1338,0,0.0,1,13596120,1,,,,,
2016-09-30,37.99,0.0,0,1338,0,0.0,1,13596120,1,,,,,
2016-11-08,47.91,0.0,0,1338,0,0.0,1,13597287,1,,,,,
2016-11-09,47.91,0.0,0,1338,0,0.0,1,13597291,1,,,,,
2016-11-13,47.91,0.0,0,1338,0,0.0,1,13597291,1,,,,,
2016-11-15,47.91,0.0,0,1338,0,0.0,1,13597291,1,,,,,
2016-11-10,47.91,0.0,0,1338,0,0.0,1,13597291,1,,,,,
2016-11-01,47.91,0.0,0,1338,0,0.0,1,13597291,1,,,,,
2016-09-18,39.65,0.0,0,1338,0,0.0,1,13598688,1,,,,,
2016-09-05,39.65,0.0,0,1338,0,0.0,1,13603457,1,,,,,
2016-08-17,39.65,0.0,0,1338,0,0.0,1,13603457,1,,,,,
2016-10-05,80.94,0.0,0,1338,0,0.0,1,13610608,1,,,,,
2016-12-28,80.94,0.0,0,1338,0,0.0,1,13610608,1,,,,,
2016-10-03,37.99,0.0,0,1338,0,0.0,1,13623887,1,,,,,
2016-09-10,37.99,0.0,0,1338,0,0.0,1,13623887,1,,,,,
2016-10-27,37.99,0.0,0,1338,0,0.0,1,13623887,1,,,,,
2016-11-06,37.99,0.0,0,1338,0,0.0,1,13631977,1,,,,,
2016-10-01,37.99,0.0,0,1338,0,0.0,1,13631977,1,,,,,
2016-10-30,37.99,0.0,0,1338,0,0.0,1,13631977,1,,,,,
2017-03-26,37.99,0.0,0,1338,0,0.0,1,13631977,1,,,,,
2016-10-17,37.99,0.0,0,1338,0,0.0,1,13631977,1,,,,,
2017-01-17,64.42,0.0,0,1338,0,0.0,1,9366,1,,,,,
2017-01-18,64.42,0.0,0,1338,0,0.0,1,9366,1,,,,,
2016-11-20,31.39,2229.35,1,1338,0,0.0,1,10278,1,,,,,
2016-11-19,31.39,2229.35,1,1338,0,0.0,1,10278,1,,,,,
2016-12-16,31.39,5872.09,1,1338,0,0.0,1,10283,1,,,,,
2016-11-18,31.39,2229.35,1,1338,0,0.0,1,10283,1,,,,,
2016-11-30,31.39,2262.46,1,1338,0,0.0,1,10283,1,,,,,
2016-11-23,31.39,2229.35,1,1338,0,0.0,1,10283,1,,,,,
2016-11-10,31.39,2229.35,1,1338,0,0.0,1,10283,1,,,,,
2016-11-14,188.32,13376.1,5,1338,0,0.0,5,10283,5,,,,,
2016-11-16,62.77,4458.7,2,1338,0,0.0,2,10283,2,,,,,
2016-11-27,62.77,4524.92,2,1338,0,0.0,2,10283,2,,,,,
2016-11-29,31.39,2262.46,1,1338,0,0.0,1,10283,1,,,,,
2016-12-12,20.65,5141.12,1,1338,0,0.0,1,10283,1,,,,,
2016-12-16,62.77,10272.67,1,1338,0,0.0,1,10287,1,,,,,
2016-12-17,31.39,5872.09,1,1338,0,0.0,1,10287,1,,,,,
2016-11-18,31.39,2229.35,1,1338,0,0.0,1,10287,1,,,,,
2016-12-09,31.39,5136.33,1,1338,0,0.0,1,10287,1,,,,,
2016-11-20,31.39,2229.35,1,1338,0,0.0,1,10287,1,,,,,
2016-11-11,31.39,2229.35,1,1338,0,0.0,1,10287,1,,,,,
2017-01-02,64.42,0.0,0,1338,0,0.0,1,25614,1,,,,,
2017-01-13,64.42,0.0,0,1338,0,0.0,1,25617,1,,,,,
2017-03-02,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-09-05,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-09-18,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-10-23,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-09-28,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-08-17,31.39,0.0,0,1338,0,0.0,1,33321,1,,,,,
2016-11-02,72.68,0.0,0,1338,0,0.0,1,43736,1,,,,,
2016-08-03,33.86,0.0,0,1338,0,0.0,1,43927,1,,,,,
2016-12-06,33.86,0.0,0,1338,0,0.0,1,43933,1,,,,,
2016-12-12,64.42,0.0,0,1338,0,0.0,1,57546,1,,,,,
2016-12-31,70.21,0.0,0,1338,1,31.27,1,69117,1,,,,,
2016-12-01,74.34,0.0,0,1338,0,0.0,1,82234,1,,,,,
2016-10-12,72.68,0.0,0,1338,0,0.0,1,93998,1,,,,,
2017-01-16,72.68,0.0,0,1338,0,0.0,1,93998,1,,,,,
2017-02-07,72.68,0.0,0,1338,0,0.0,1,94002,1,,,,,
2016-11-15,72.68,0.0,0,1338,0,0.0,1,94002,1,,,,,
2016-09-01,44.6,0.0,0,1338,0,0.0,1,479344,1,,,,,
2016-10-22,39.65,0.0,0,1338,0,0.0,1,586060,1,,,,,
2016-11-15,40.47,0.0,0,1338,0,0.0,1,586599,1,2014-12-16,,2779.0,262.0,1338.0
2016-09-13,39.65,0.0,0,1338,0,0.0,1,967243,1,,,,,
2017-03-04,19.82,0.0,0,1338,0,0.0,1,1141143,1,,,,,
2017-03-28,41.3,0.0,0,1338,0,0.0,1,2052744,1,2015-03-23,,2779.0,263.0,1338.0
2016-11-11,23.13,0.0,0,1338,0,0.0,1,2375106,1,2016-07-06,,2779.0,262.0,1338.0
2016-09-24,70.21,0.0,0,1338,0,0.0,1,2700702,1,2016-07-20,,2779.0,257.0,1338.0
2016-10-12,78.47,0.0,0,1338,0,0.0,1,2701961,1,2016-07-20,,2779.0,257.0,1338.0
2016-08-14,56.99,0.0,0,1338,0,0.0,1,3070169,1,2016-08-02,,2779.0,263.0,1338.0
2016-08-31,89.2,0.0,0,1338,0,0.0,1,3278269,1,,,,,
2017-01-08,47.91,0.0,0,1338,0,0.0,1,6896202,1,2016-11-25,,2779.0,131.0,1338.0
2016-12-12,72.68,3646.05,1,1338,0,0.0,1,6903236,1,,,,,
2016-12-12,64.42,3650.1,1,1338,0,0.0,1,6903560,1,2016-11-25,,2779.0,131.0,1338.0
2017-01-03,64.42,3650.1,1,1338,0,0.0,1,6903560,1,2016-11-25,,2779.0,131.0,1338.0
2017-03-23,64.42,0.0,0,1338,0,0.0,1,7269200,1,2016-12-10,,2779.0,252.0,1338.0
2017-01-16,64.42,0.0,0,1338,0,0.0,1,7296842,1,2016-12-11,,2779.0,252.0,1338.0
2017-04-19,64.42,0.0,0,1338,0,0.0,1,7296846,1,2016-12-11,,2779.0,252.0,1338.0
2017-01-19,64.42,0.0,0,1338,0,0.0,1,7296851,1,2016-12-11,,2779.0,252.0,1338.0
2016-12-27,56.16,0.0,0,1338,0,0.0,1,7368289,1,2016-12-14,,2779.0,130.0,1338.0
2017-01-16,64.42,0.0,0,1338,0,0.0,1,7385358,1,2016-12-15,,2779.0,252.0,1338.0
2017-01-23,64.42,0.0,0,1338,0,0.0,1,7625494,1,,,,,
2017-01-09,64.42,0.0,0,1338,0,0.0,1,7678181,1,2016-12-29,,2779.0,252.0,1338.0
2017-04-26,64.42,0.0,0,1338,0,0.0,1,7678181,1,2016-12-29,,2779.0,252.0,1338.0
2017-01-15,64.42,0.0,0,1338,0,0.0,1,7678181,1,2016-12-29,,2779.0,252.0,1338.0
2017-03-08,37.99,8.09,1,1338,0,0.0,1,8273947,1,2017-02-13,,2779.0,263.0,1338.0
2017-03-24,47.91,0.0,0,1338,0,0.0,1,8306088,1,2017-02-14,,2779.0,263.0,1338.0
2017-03-01,47.91,0.0,0,1338,0,0.0,1,8460869,1,2017-02-17,,2779.0,129.0,1338.0
2017-04-01,64.42,0.0,0,1338,0,0.0,1,8746163,1,2017-02-22,,2779.0,129.0,1338.0
2017-04-20,47.91,3.68,1,1338,0,0.0,1,8851245,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,33.04,35.32,1,1338,0,0.0,1,8851248,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-28,16.52,17.66,1,1338,0,0.0,1,8851248,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851248,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851301,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,16.52,17.66,1,1338,0,0.0,1,8851301,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,16.52,17.66,1,1338,0,0.0,1,8851301,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-24,16.52,17.66,1,1338,0,0.0,1,8851301,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-16,16.52,17.66,1,1338,0,0.0,1,8851310,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-09,16.52,17.66,1,1338,0,0.0,1,8851324,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-06,16.52,17.66,1,1338,0,0.0,1,8851324,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-25,16.52,17.66,1,1338,0,0.0,1,8851324,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-11,16.52,17.66,1,1338,0,0.0,1,8851324,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851333,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-04,33.04,35.32,1,1338,0,0.0,1,8851338,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-12,16.52,17.66,1,1338,0,0.0,1,8851347,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-15,16.52,17.66,1,1338,0,0.0,1,8851347,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851347,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,16.52,17.66,1,1338,0,0.0,1,8851347,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-19,16.52,17.66,1,1338,0,0.0,1,8851356,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851356,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-06,49.56,52.97,3,1338,0,0.0,3,8851360,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-22,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-20,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-12,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-04,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-03-15,49.56,52.97,3,1338,0,0.0,3,8851360,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-23,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-03-18,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-24,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-03,49.56,52.97,3,1338,0,0.0,3,8851360,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-18,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-05,99.11,105.95,6,1338,0,0.0,6,8851360,6,2017-02-24,,2779.0,263.0,1338.0
2017-03-20,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-30,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-05,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-14,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-06,16.52,17.66,1,1338,0,0.0,1,8851360,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-10,33.04,35.32,2,1338,0,0.0,2,8851360,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-02,72.68,0.0,0,1338,0,0.0,1,8962971,1,2017-02-26,,2779.0,255.0,1338.0
2017-03-20,20.65,15.82,1,1338,0,0.0,1,9493493,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-23,20.65,15.82,1,1338,0,0.0,1,9493493,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-30,20.65,15.82,1,1338,0,0.0,1,9493497,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-18,20.65,15.82,1,1338,0,0.0,1,9493502,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-24,20.65,15.82,1,1338,0,0.0,1,9493502,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-14,20.65,15.82,1,1338,0,0.0,1,9493502,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-11,33.04,22.07,2,1338,0,0.0,2,9496187,2,2017-03-07,,2779.0,129.0,1338.0
2017-03-23,33.04,22.07,2,1338,0,0.0,2,9496187,2,2017-03-07,,2779.0,129.0,1338.0
2017-03-15,16.52,11.04,1,1338,0,0.0,1,9496187,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-08,33.04,22.07,2,1338,0,0.0,2,9496192,2,2017-03-07,,2779.0,129.0,1338.0
2017-04-10,16.52,11.04,1,1338,0,0.0,1,9496192,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-27,16.52,11.04,1,1338,0,0.0,1,9496192,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-07,33.04,22.07,2,1338,0,0.0,2,9496192,2,2017-03-07,,2779.0,129.0,1338.0
2017-04-09,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-19,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-30,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-21,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-23,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-16,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-07,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-13,19.82,11.4,1,1338,0,0.0,1,9496659,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-10,19.82,11.4,1,1338,0,0.0,1,9496664,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-18,19.82,11.4,1,1338,0,0.0,1,9496668,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-30,23.13,14.72,1,1338,0,0.0,1,9498302,1,2017-03-07,,2779.0,262.0,1338.0
2017-03-21,12.39,14.72,1,1338,0,0.0,1,9548657,1,2017-03-08,,2779.0,130.0,1338.0
2017-04-10,12.39,15.82,1,1338,0,0.0,1,9549738,1,2017-03-08,,2779.0,259.0,1338.0
2017-03-16,12.39,15.82,1,1338,0,0.0,1,9549738,1,2017-03-08,,2779.0,259.0,1338.0
2017-03-20,24.78,31.64,2,1338,0,0.0,2,9549738,2,2017-03-08,,2779.0,259.0,1338.0
2017-04-04,18.17,12.51,1,1338,0,0.0,1,9551247,1,2017-03-08,,2779.0,129.0,1338.0
2017-04-21,28.91,12.14,1,1338,0,0.0,1,9599431,1,2017-03-09,,2779.0,257.0,1338.0
2017-04-06,35.52,16.55,1,1338,0,0.0,1,9600518,1,2017-03-09,,2779.0,257.0,1338.0
2017-03-17,23.13,11.04,1,1338,0,0.0,1,9725514,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-26,23.13,11.04,1,1338,0,0.0,1,9725514,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-22,23.13,11.04,1,1338,0,0.0,1,9725514,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-10,23.13,11.04,1,1338,0,0.0,1,9725514,1,2017-03-11,,2779.0,262.0,1338.0
2017-03-16,19.82,12.51,1,1338,0,0.0,1,9725518,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-07,19.82,12.51,1,1338,0,0.0,1,9725523,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-14,19.82,12.51,1,1338,0,0.0,1,9725523,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-06,19.82,12.51,1,1338,0,0.0,1,9725523,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-14,23.13,11.04,1,1338,0,0.0,1,9725527,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-08,19.82,12.51,1,1338,0,0.0,1,9725532,1,2017-03-11,,2779.0,262.0,1338.0
2017-03-17,19.82,12.51,1,1338,0,0.0,1,9725532,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-14,19.82,12.51,1,1338,0,0.0,1,9725532,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-01,19.82,12.51,1,1338,0,0.0,1,9725532,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-16,23.13,11.04,1,1338,0,0.0,1,9725536,1,2017-03-11,,2779.0,262.0,1338.0
2017-03-29,23.13,11.04,1,1338,0,0.0,1,9725536,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-15,23.13,11.04,1,1338,0,0.0,1,9725536,1,2017-03-11,,2779.0,262.0,1338.0
2017-03-14,19.82,11.4,1,1338,0,0.0,1,9727624,1,2017-03-11,,2779.0,262.0,1338.0
2017-03-15,39.65,47.09,2,1338,0,0.0,2,9731539,2,2017-03-11,,2779.0,262.0,1338.0
2017-03-13,19.82,23.54,1,1338,0,0.0,1,9731539,1,2017-03-11,,2779.0,262.0,1338.0
2017-04-10,16.52,17.66,1,1338,0,0.0,1,10623617,1,2017-03-25,,2779.0,263.0,1338.0
2017-04-26,16.52,17.66,1,1338,0,0.0,1,10623617,1,2017-03-25,,2779.0,263.0,1338.0
2017-04-17,32.21,0.0,0,1338,0,0.0,1,10708338,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-21,33.04,27.96,2,1338,0,0.0,2,10829408,2,2017-03-28,,2779.0,263.0,1338.0
2017-04-12,33.04,27.96,2,1338,0,0.0,2,10829408,2,2017-03-28,,2779.0,263.0,1338.0
2017-04-29,33.04,27.96,2,1338,0,0.0,2,10829408,2,2017-03-28,,2779.0,263.0,1338.0
2017-04-25,16.52,13.98,1,1338,0,0.0,1,10829413,1,2017-03-28,,2779.0,263.0,1338.0
2017-04-22,16.52,13.98,1,1338,1,7.36,1,10829436,1,2017-03-28,,2779.0,263.0,1338.0
2017-04-29,23.13,14.72,1,1338,0,0.0,1,11205294,1,2017-04-04,,1490.0,263.0,1338.0
2017-04-26,33.04,35.32,1,1338,0,0.0,1,11205308,1,2017-04-04,,1490.0,263.0,1338.0
2017-04-29,46.25,29.43,2,1338,0,0.0,2,11205313,2,2017-04-04,,1490.0,263.0,1338.0
2017-04-15,23.13,14.72,1,1338,0,0.0,1,11205789,1,2017-04-04,,1490.0,263.0,1338.0
2017-04-12,46.25,29.43,2,1338,0,0.0,2,11206033,2,2017-04-04,,1490.0,263.0,1338.0
2017-04-11,69.38,44.15,3,1338,0,0.0,3,11206033,3,2017-04-04,,1490.0,263.0,1338.0
2017-04-12,118.94,77.25,6,1338,0,0.0,6,11247772,6,2017-04-05,,1490.0,262.0,1338.0
2017-04-09,99.11,64.38,5,1338,0,0.0,5,11247772,5,2017-04-05,,1490.0,262.0,1338.0
2017-04-08,99.11,64.38,5,1338,0,0.0,5,11247772,5,2017-04-05,,1490.0,262.0,1338.0
2017-04-13,237.88,154.51,11,1338,0,0.0,11,11247772,11,2017-04-05,,1490.0,262.0,1338.0
2017-04-07,99.11,64.38,5,1338,0,0.0,5,11247772,5,2017-04-05,,1490.0,262.0,1338.0
2017-04-14,198.23,128.76,10,1338,0,0.0,10,11247772,10,2017-04-05,,1490.0,262.0,1338.0
2017-04-18,39.65,25.75,2,1338,0,0.0,2,11247844,2,2017-04-05,,1490.0,262.0,1338.0
2017-04-14,39.65,32.37,2,1338,0,0.0,2,11258804,2,2017-04-05,,1490.0,262.0,1338.0
2017-04-19,33.04,28.69,2,1338,0,0.0,2,11492232,2,2017-04-09,,1490.0,263.0,1338.0
2017-04-17,33.04,28.69,2,1338,0,0.0,2,11492232,2,2017-04-09,,1490.0,263.0,1338.0
2017-04-14,16.52,14.35,1,1338,0,0.0,1,11492232,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-16,23.13,15.08,1,1338,0,0.0,1,11493369,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-19,16.52,18.03,1,1338,0,0.0,1,11494284,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-24,33.04,36.05,1,1338,0,0.0,1,11494293,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-26,16.52,18.03,1,1338,0,0.0,1,11494293,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-23,16.52,18.03,1,1338,0,0.0,1,11494302,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-29,16.52,18.03,1,1338,0,0.0,1,11494302,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-12,16.52,18.03,1,1338,0,0.0,1,11494302,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-15,33.04,28.69,1,1338,0,0.0,1,11496133,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-21,16.52,14.35,1,1338,0,0.0,1,11496156,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-30,16.52,14.35,1,1338,0,0.0,1,11496156,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-14,16.52,14.35,1,1338,0,0.0,1,11496169,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-24,16.52,17.66,1,1338,0,0.0,1,11500579,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-30,16.52,17.66,1,1338,0,0.0,1,11500579,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-14,16.52,17.66,1,1338,0,0.0,1,11500579,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-15,16.52,17.66,1,1338,0,0.0,1,11500598,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,11500598,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-24,16.52,17.66,1,1338,0,0.0,1,11500652,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-15,16.52,17.66,1,1338,0,0.0,1,11500652,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-30,16.52,17.66,1,1338,0,0.0,1,11500656,1,2017-04-09,,1490.0,263.0,1338.0
2017-04-20,23.13,14.72,1,1338,0,0.0,1,11731243,1,2017-04-13,,1490.0,263.0,1338.0
2017-04-26,26.43,20.6,1,1338,0,0.0,1,11970968,1,2017-04-16,,1490.0,262.0,1338.0
2017-04-30,21.19,22.94,1,1338,0,0.0,1,11971000,1,2017-04-16,,1490.0,262.0,1338.0
2017-04-24,18.17,24.28,1,1338,0,0.0,1,11971084,1,2017-04-16,,1490.0,262.0,1338.0
2017-04-22,72.68,97.12,4,1338,0,0.0,4,11971084,4,2017-04-16,,1490.0,262.0,1338.0
2017-04-19,72.68,97.12,4,1338,0,0.0,4,11971084,4,2017-04-16,,1490.0,262.0,1338.0
2017-04-27,181.71,242.8,10,1338,0,0.0,10,11971084,10,2017-04-16,,1490.0,262.0,1338.0
2017-04-26,37.99,47.82,1,1338,0,0.0,1,11971116,1,2017-04-16,,1490.0,262.0,1338.0
2017-04-24,22.3,22.44,1,1338,0,0.0,1,11971120,1,2017-04-16,,1490.0,262.0,1338.0
2017-04-30,16.52,13.98,1,1338,0,0.0,1,12161972,1,2017-04-19,,1490.0,129.0,1338.0
2017-04-23,16.52,13.98,1,1338,0,0.0,1,12163609,1,2017-04-19,,1490.0,129.0,1338.0
2017-04-29,17.35,13.61,1,1338,0,0.0,1,12164804,1,2017-04-19,,1490.0,129.0,1338.0
2017-04-27,61.95,36.79,5,1338,0,0.0,5,12359457,5,2017-04-22,,1490.0,130.0,1338.0
2017-04-28,37.17,22.07,3,1338,0,0.0,3,12359457,3,2017-04-22,,1490.0,130.0,1338.0
2017-04-29,44.6,12.51,1,1338,0,0.0,1,12735900,1,2017-04-29,,1490.0,130.0,1338.0
2016-10-16,80.94,0.0,0,1338,0,0.0,1,12954783,1,,,,,
2016-11-10,161.89,0.0,0,1338,0,0.0,2,12954784,2,,,,,
2016-08-29,123.07,0.0,0,1338,0,0.0,1,12960050,1,,,,,
2016-09-04,123.07,0.0,0,1338,0,0.0,1,12960050,1,,,,,
2016-11-11,66.08,0.0,0,1338,0,0.0,1,12961146,1,,,,,
2016-10-28,39.65,0.0,0,1338,0,0.0,1,12961155,1,,,,,
2016-12-20,39.65,0.0,0,1338,0,0.0,1,12961155,1,,,,,
2017-02-19,39.65,0.0,0,1338,0,0.0,1,12961155,1,,,,,
2016-11-10,79.29,0.0,0,1338,0,0.0,2,12961155,2,,,,,
2016-11-06,39.65,0.0,0,1338,0,0.0,1,12961155,1,,,,,
2016-11-20,79.29,0.0,0,1338,0,0.0,2,12961155,2,,,,,
2016-09-05,39.65,0.0,0,1338,0,0.0,1,12961155,1,,,,,
2016-11-14,79.29,0.0,0,1338,0,0.0,2,12961155,2,,,,,
2016-11-09,211.44,0.0,0,1338,0,0.0,2,12962450,1,,,,,
2016-10-05,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-09-07,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-10-14,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-08-15,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-10-02,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-11-14,37.99,0.0,0,1338,0,0.0,1,12962474,1,,,,,
2016-12-12,33.86,1.84,1,1338,0,0.0,1,12962474,1,,,,,
2016-11-16,37.99,0.0,0,1338,0,0.0,1,12962478,1,,,,,
2017-04-23,28.91,0.0,0,1338,0,0.0,1,12963610,1,,,,,
2016-10-14,53.69,0.0,0,1338,0,0.0,1,12963613,1,,,,,
2016-08-08,53.69,0.0,0,1338,0,0.0,1,12963613,1,,,,,
2016-09-05,53.69,0.0,0,1338,0,0.0,1,12963613,1,,,,,
2016-11-05,64.42,0.0,0,1338,0,0.0,1,12964568,1,,,,,
2016-09-21,64.42,0.0,0,1338,0,0.0,1,12964568,1,,,,,
2017-01-07,39.65,0.0,0,1338,0,0.0,1,12964578,1,,,,,
2016-09-30,39.65,0.0,0,1338,0,0.0,1,12964578,1,,,,,
2016-12-27,79.29,0.0,0,1338,0,0.0,1,12964578,1,,,,,
2016-09-03,45.43,0.0,0,1338,0,0.0,1,12970205,1,,,,,
2017-02-07,31.39,0.0,0,1338,0,0.0,1,12970213,1,,,,,
2016-12-04,47.91,0.0,0,1338,0,0.0,1,12973795,1,,,,,
2017-03-24,64.42,0.0,0,1338,0,0.0,1,12973806,1,,,,,
2016-10-10,64.42,0.0,0,1338,0,0.0,1,12973806,1,,,,,
2016-11-04,64.42,0.0,0,1338,0,0.0,1,12973806,1,,,,,
2016-11-14,64.42,0.0,0,1338,0,0.0,1,12973806,1,,,,,
2016-10-25,37.17,0.0,0,1338,0,0.0,1,12975204,1,,,,,
2016-12-14,80.94,3642.74,1,1338,0,0.0,1,12975214,1,,,,,
